legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
4fcff153b005538f49fa0f5fb83f9a3b,2022-08-20,2022-09-14,ATL,DTW,KAVOA0MC,PT6H45M,0,False,False,False,453.95,511.60,9,982,1663155180||1663173900,2022-09-14T07:33:00.000-04:00||2022-09-14T12:45:00.000-04:00,1663161900||1663179480,2022-09-14T09:25:00.000-04:00||2022-09-14T14:18:00.000-04:00,BWI||DTW,ATL||BWI,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-900,6720||5580,578||404,coach||coach
2f3e707979dbcb71e4c424498ed551b9,2022-08-20,2022-09-16,ORD,IAD,HAA0OKEN,PT1H58M,0,False,False,True,245.58,278.60,1,594,1663336320,2022-09-16T08:52:00.000-05:00,1663343400,2022-09-16T11:50:00.000-04:00,IAD,ORD,United,UA,Boeing 737-800,7080,594,coach
f9c982265a0219f5b29a4dabdf534129,2022-08-20,2022-09-20,ATL,DEN,KAUQA0MQ,PT3H10M,0,False,False,True,217.67,248.60,5,1207,1663675800,2022-09-20T08:10:00.000-04:00,1663687200,2022-09-20T09:20:00.000-06:00,DEN,ATL,Delta,DL,Airbus A321,11400,1207,coach
6b0aea236d984836e2371ea7d70b30da,2022-08-20,2022-09-22,MIA,ORD,XAVSA9BD,PT12H43M,1,True,False,False,174.88,217.20,9,1824,1663891140||1663927800,2022-09-22T19:59:00.000-04:00||2022-09-23T06:10:00.000-04:00,1663902240||1663936920,2022-09-22T23:04:00.000-04:00||2022-09-23T07:42:00.000-05:00,LGA||ORD,MIA||LGA,Delta||Delta,DL||DL,Boeing 737-800||Airbus A220-100,11100||9120,1104||720,coach||coach
65d825ba9aa7561c5acd1bae98920c80,2022-08-20,2022-09-25,OAK,MIA,KAVTA0MC,PT12H5M,0,False,False,False,520.00,587.10,9,2679,1664114880||1664131200||1664149140,2022-09-25T07:08:00.000-07:00||2022-09-25T11:40:00.000-07:00||2022-09-25T18:39:00.000-05:00,1664120640||1664143260||1664158380,2022-09-25T08:44:00.000-07:00||2022-09-25T17:01:00.000-05:00||2022-09-25T22:13:00.000-04:00,LAX||IAH||MIA,OAK||LAX||IAH,Delta||United||United,DL||UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-800||Airbus A319,5760||12060||9240,338||1383||958,coach||coach||coach
f9e5f348f947b8a6012accbff915f5c7,2022-08-20,2022-09-28,EWR,DFW,TAU2JKBS,PT3H44M,0,True,False,True,124.65,148.60,9,1380,1664388420,2022-09-28T14:07:00.000-04:00,1664401860,2022-09-28T16:51:00.000-05:00,DFW,EWR,United,UA,Airbus A320,13440,1380,coach
cd3d00c0c290aa423cf5789eded6080f,2022-08-20,2022-10-01,BOS,DFW,M7AWZNN1,PT4H19M,0,False,False,True,362.79,404.60,7,1556,1664650260,2022-10-01T14:51:00.000-04:00,1664665800,2022-10-01T18:10:00.000-05:00,DFW,BOS,American Airlines,AA,Boeing 737-800,15540,1556,coach
d56e3b7f9cbf8a4672c3c77bb126e9df,2022-08-20,2022-10-04,ATL,DEN,XAVQA0BG,PT3H5M,0,True,False,True,115.35,138.60,9,1207,1664906340,2022-10-04T13:59:00.000-04:00,1664917440,2022-10-04T15:04:00.000-06:00,DEN,ATL,Delta,DL,Airbus A321,11100,1207,coach
25c424b6d5515c8e7a87f23dd2900360,2022-08-20,2022-10-06,LAX,LGA,GA3NR,PT17H35M,1,False,False,False,100.00,197.07,0,,1665084540||1665119700||1665141480,2022-10-06T12:29:00.000-07:00||2022-10-06T22:15:00.000-07:00||2022-10-07T07:18:00.000-04:00,1665089100||1665133920||1665147840,2022-10-06T13:45:00.000-07:00||2022-10-07T05:12:00.000-04:00||2022-10-07T09:04:00.000-04:00,LAS||DTW||LGA,LAX||LAS||DTW,Spirit Airlines||Spirit Airlines||Spirit Airlines,NK||NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||||AIRBUS INDUSTRIE A321 SHARKLETS,4560||14220||6360,None||None||None,coach||coach||coach
3a5a26f83fc8c6c7424414599fe04d22,2022-08-20,2022-10-09,LGA,IAD,SAA2AFBN,PT1H25M,0,True,False,True,106.05,128.60,9,221,1665335400,2022-10-09T13:10:00.000-04:00,1665340500,2022-10-09T14:35:00.000-04:00,IAD,LGA,United,UA,,5100,221,coach
6e5f04ed13bf0475f904db64593281ab,2022-08-21,2022-08-22,ORD,ATL,M0AHZNN1,PT2H3M,0,False,False,True,338.60,378.60,4,600,1661181660,2022-08-22T10:21:00.000-05:00,1661189040,2022-08-22T13:24:00.000-04:00,ATL,ORD,American Airlines,AA,Embraer 175,7380,600,coach
680ec91b6f37dceaf94d16a470d879d4,2022-08-21,2022-08-25,CLT,DEN,G3AIZNN1,PT6H34M,0,False,False,False,213.02,251.10,2,1580,1661447400||1661463780,2022-08-25T13:10:00.000-04:00||2022-08-25T16:43:00.000-05:00,1661456940||1661471040,2022-08-25T14:49:00.000-05:00||2022-08-25T17:44:00.000-06:00,DFW||DEN,CLT||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,9540||7260,930||650,coach||coach
f0c6010c7993f185acc9fb10a56261f4,2022-08-21,2022-08-27,LGA,LAX,UA7NR,PT18H22M,1,False,False,False,346.00,500.07,0,,1661651100||1661680200||1661712420,2022-08-27T21:45:00.000-04:00||2022-08-28T05:50:00.000-04:00||2022-08-28T11:47:00.000-07:00,1661658300||1661695680||1661717220,2022-08-27T23:45:00.000-04:00||2022-08-28T07:08:00.000-07:00||2022-08-28T13:07:00.000-07:00,DTW||LAS||LAX,LGA||DTW||LAS,Spirit Airlines||Spirit Airlines||Spirit Airlines,NK||NK||NK,Airbus A319||AIRBUS INDUSTRIE A321 SHARKLETS||,7200||15480||4800,None||None||None,coach||coach||coach
c436cc439aaf11f4aadda1f35ad491fe,2022-08-21,2022-08-30,DFW,BOS,KA7OA0BC,PT6H56M,0,True,False,False,208.37,247.60,9,1672,1661882460||1661898000,2022-08-30T13:01:00.000-05:00||2022-08-30T18:20:00.000-04:00,1661890260||1661907420,2022-08-30T16:11:00.000-04:00||2022-08-30T20:57:00.000-04:00,ATL||BOS,DAL||ATL,Delta||Delta,DL||DL,Boeing 717||Boeing 757,7800||9420,725||947,coach||coach
305f7c69f7e8b764af648a54073582f8,2022-08-21,2022-09-01,LGA,IAD,LR7NA0MQ,PT5H28M,0,False,False,False,378.61,430.61,9,876,1662026400||1662040800,2022-09-01T06:00:00.000-04:00||2022-09-01T10:00:00.000-04:00,1662033000||1662046080,2022-09-01T07:50:00.000-04:00||2022-09-01T11:28:00.000-04:00,DTW||IAD,LGA||DTW,Delta||Delta,DL||DL,Airbus A320||Canadair Regional Jet 900,6600||5280,485||391,coach||coach
ded6b910c7960bed7ae22bffd7a6b397,2022-08-21,2022-09-04,LGA,ATL,QUAHZSB3,PT4H39M,0,True,False,False,87.44,116.10,7,773,1662332340||1662344880,2022-09-04T18:59:00.000-04:00||2022-09-04T22:28:00.000-04:00,1662340200||1662349080,2022-09-04T21:10:00.000-04:00||2022-09-04T23:38:00.000-04:00,CLT||ATL,LGA||CLT,American Airlines||American Airlines,AA||AA,Boeing 737-800||Airbus A320,7860||4200,545||228,coach||coach
6b9ae440820767152fc2b985ca0d6316,2022-08-21,2022-09-07,JFK,MIA,P7AHZNN3,PT3H9M,0,False,False,True,87.44,108.60,7,1104,1662544800,2022-09-07T06:00:00.000-04:00,1662556140,2022-09-07T09:09:00.000-04:00,MIA,JFK,JetBlue Airways,B6,Boeing 737 MAX 8,11340,1104,coach
c15d1e69b674da14fc1ce0b91e3fd97a,2022-08-21,2022-09-10,BOS,LAX,NUAJZNN1,PT6H19M,0,False,False,True,223.26,254.61,6,2606,1662812100,2022-09-10T08:15:00.000-04:00,1662834840,2022-09-10T11:34:00.000-07:00,LAX,BOS,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,22740,2606,coach
e26fd7ec8acef17e1f167b298a900c7e,2022-08-21,2022-09-13,ATL,LGA,KAA2AWBN,PT4H16M,0,True,False,False,48.37,75.60,9,762,1663094160||1663103940,2022-09-13T14:36:00.000-04:00||2022-09-13T17:19:00.000-04:00,1663100700||1663109520,2022-09-13T16:25:00.000-04:00||2022-09-13T18:52:00.000-04:00,IAD||LGA,ATL||IAD,United||United,UA||UA,Airbus A319||Embraer 175 (Enhanced Winglets),6540||5580,541||221,coach||coach
f37a30bb43e0b980fb59bd99782f2fad,2022-08-21,2022-09-15,LGA,DFW,N7AHZNB3,PT3H49M,0,True,False,True,106.05,128.60,7,1380,1663268100,2022-09-15T14:55:00.000-04:00,1663281840,2022-09-15T17:44:00.000-05:00,DFW,LGA,American Airlines,AA,Boeing 737-800,13740,1380,coach
08d62b27bf12ccf2e38db9c9640b9ebd,2022-08-21,2022-09-18,MIA,LAX,QAA2AFEN,PT14H44M,0,False,False,False,477.21,546.70,7,2342,1663505460||1663521720||1663546200,2022-09-18T08:51:00.000-04:00||2022-09-18T12:22:00.000-05:00||2022-09-18T19:10:00.000-05:00,1663515540||1663525140||1663558500,2022-09-18T10:39:00.000-05:00||2022-09-18T13:19:00.000-05:00||2022-09-18T20:35:00.000-07:00,IAH||AUS||LAX,MIA||IAH||AUS,United||United||Alaska Airlines,UA||UA||AS,Airbus A319||Boeing 737-900||Boeing 737-800,10080||3420||12300,958||148||1236,coach||coach||coach
30068a4d1ea7a148be3bfb77e8425ce6,2022-08-21,2022-09-21,JFK,SFO,KAUOA0ML,PT11H22M,0,False,False,False,440.93,497.60,9,2797,1663782900||1663818840,2022-09-21T13:55:00.000-04:00||2022-09-21T20:54:00.000-07:00,1663804620||1663823820,2022-09-21T16:57:00.000-07:00||2022-09-21T22:17:00.000-07:00,LAX||SFO,JFK||LAX,Delta||Delta,DL||DL,||Airbus A319,21720||4980,2458||339,coach||coach
92beda08c54dee10095dfaf887756205,2022-08-21,2022-09-24,IAD,DEN,TAG2AKES,PT3H52M,0,False,False,True,127.44,151.60,9,1473,1664055900,2022-09-24T17:45:00.000-04:00,1664069820,2022-09-24T19:37:00.000-06:00,DEN,IAD,United,UA,Boeing 777,13920,1473,coach
a48029fcc27ce5b099fe330293841ef3,2022-08-21,2022-09-27,DTW,DEN,KAU2JKBS,PT13H19M,1,True,False,False,130.23,169.20,9,1864,1664322120||1664356500,2022-09-27T19:42:00.000-04:00||2022-09-28T05:15:00.000-04:00,1664327700||1664370060,2022-09-27T21:15:00.000-04:00||2022-09-28T07:01:00.000-06:00,IAD||DEN,DTW||IAD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,5580||13560,391||1473,coach||coach
bf4548bb7c3031cb706c3773a1419144,2022-08-21,2022-09-29,PHL,LGA,PL2ABEL1,PT3H49M,0,False,False,False,119.07,151.60,7,465,1664487120||1664496000,2022-09-29T17:32:00.000-04:00||2022-09-29T20:00:00.000-04:00,1664492280||1664500860,2022-09-29T18:58:00.000-04:00||2022-09-29T21:21:00.000-04:00,BOS||LGA,PHL||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Embraer 190,5160||4860,280||185,coach||coach
b23e155d33e52b31197348f5211ebe48,2022-08-21,2022-10-02,ORD,JFK,XAVNA0BC,PT12H13M,0,True,False,False,133.02,176.70,9,792,1664712540||1664721000||1664750700,2022-10-02T07:09:00.000-05:00||2022-10-02T10:30:00.000-04:00||2022-10-02T18:45:00.000-04:00,1664717400||1664725740||1664756520,2022-10-02T09:30:00.000-04:00||2022-10-02T11:49:00.000-04:00||2022-10-02T20:22:00.000-04:00,DTW||SYR||JFK,ORD||DTW||SYR,Delta||Delta||Delta,DL||DL||DL,Boeing 717||Canadair Regional Jet 900||Canadair Regional Jet 900,4860||4740||5820,240||363||189,coach||coach||coach
ad1dfd59d9f372443315778634c5ecdc,2022-08-21,2022-10-05,EWR,LAX,WAU2JKDS,PT14H5M,0,False,False,False,444.65,506.10,9,2803,1664967600||1664989980||1665006660,2022-10-05T07:00:00.000-04:00||2022-10-05T12:13:00.000-05:00||2022-10-05T16:51:00.000-05:00,1664981160||1664993400||1665018300,2022-10-05T09:46:00.000-05:00||2022-10-05T13:10:00.000-05:00||2022-10-05T18:05:00.000-07:00,IAH||AUS||LAX,EWR||IAH||AUS,United||United||United,UA||UA||UA,Boeing 737-900||Boeing 737-700||Airbus A320,13560||3420||11640,1419||148||1236,coach||coach||coach
869410c3ab4a2f55a4d01599f0bf4f31,2022-08-21,2022-10-08,DFW,PHL,NUAIZNN1,PT4H38M,0,False,False,False,245.58,287.60,7,1304,1665231060||1665243960,2022-10-08T07:11:00.000-05:00||2022-10-08T11:46:00.000-04:00,1665241140||1665247740,2022-10-08T10:59:00.000-04:00||2022-10-08T12:49:00.000-04:00,DCA||PHL,DFW||DCA,American Airlines||American Airlines,AA||AA,Boeing 737-800||Embraer 175,10080||3780,1177||127,coach||coach
755c9083d737ac0b0e3bd556b1a544c5,2022-08-22,2022-08-24,LGA,DFW,V3AHZNN1,PT3H50M,0,False,False,True,189.77,218.60,7,1380,1661353200,2022-08-24T11:00:00.000-04:00,1661367000,2022-08-24T13:50:00.000-05:00,DFW,LGA,JetBlue Airways,B6,Boeing 737-800,13800,1380,coach
4b3ef407e5c0aea5d1e8e0e6315a4612,2022-08-22,2022-08-27,BOS,DEN,S3AZZNN3,PT6H49M,0,False,False,False,199.07,237.60,7,1765,1661623920||1661639100,2022-08-27T14:12:00.000-04:00||2022-08-27T17:25:00.000-05:00,1661634660||1661648460,2022-08-27T16:11:00.000-05:00||2022-08-27T19:01:00.000-06:00,ORD||DEN,BOS||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,10740||9360,862||903,coach||coach
3f26d3b99d1bcc76c87aa0c0cfdae7bd,2022-08-22,2022-08-29,MIA,EWR,HA7OA0MQ,PT10H25M,0,False,False,False,525.58,594.20,3,1638,1661791200||1661822700,2022-08-29T12:40:00.000-04:00||2022-08-29T21:25:00.000-04:00,1661802000||1661828700,2022-08-29T15:40:00.000-04:00||2022-08-29T23:05:00.000-04:00,DTW||EWR,MIA||DTW,Delta||Delta,DL||DL,Boeing 737-900||Boeing 717,10800||6000,1153||485,coach||coach
491f3b846959f31fece4e1db0fd3086b,2022-08-22,2022-08-31,SFO,OAK,OH7OAVMN,PT7H35M,0,False,False,False,230.70,277.20,7,677,1661967000||1661989800,2022-08-31T10:30:00.000-07:00||2022-08-31T16:50:00.000-07:00,1661972700||1661994300,2022-08-31T12:05:00.000-07:00||2022-08-31T18:05:00.000-07:00,LAX||OAK,SFO||LAX,Alaska Airlines||Delta,AS||DL,Boeing 737-900||Embraer 175 (Enhanced Winglets),5700||4500,339||338,coach||coach
ccc52ba181ead594c43aa8781a8bfbe4,2022-08-22,2022-09-03,ORD,PHL,O7AIZTB3,PT1H56M,0,True,False,True,84.65,105.60,7,672,1662204720,2022-09-03T06:32:00.000-05:00,1662211680,2022-09-03T09:28:00.000-04:00,PHL,ORD,American Airlines,AA,Boeing 737-800,6960,672,coach
e566121efe4ad91b1858457618bab520,2022-08-22,2022-09-06,ORD,PHL,KA7NA0MC,PT7H2M,0,False,False,False,174.88,211.60,4,1267,1662483600||1662501300,2022-09-06T12:00:00.000-05:00||2022-09-06T17:55:00.000-04:00,1662490440||1662508920,2022-09-06T14:54:00.000-04:00||2022-09-06T20:02:00.000-04:00,ATL||PHL,ORD||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 737-900,6840||7620,600||667,coach||coach
5d68f744f3c23d505f27a6819d5b657c,2022-08-22,2022-09-09,EWR,CLT,HAA4JFEN,PT2H8M,0,False,False,True,208.37,238.60,7,545,1662748140,2022-09-09T14:29:00.000-04:00,1662755820,2022-09-09T16:37:00.000-04:00,CLT,EWR,United,UA,Embraer 175 (Enhanced Winglets),7680,545,coach
d138bbca11274aad46cccc5e151a5b72,2022-08-22,2022-09-12,DFW,DEN,QA0NA0MC,PT5H3M,0,False,False,False,233.49,274.60,8,1372,1663026120||1663038900,2022-09-12T18:42:00.000-05:00||2022-09-12T21:15:00.000-06:00,1663036500||1663044300,2022-09-12T20:35:00.000-06:00||2022-09-12T22:45:00.000-06:00,SLC||DEN,DFW||SLC,Delta||Delta,DL||DL,||Airbus A321,10380||5400,992||380,coach||coach
e4bdf411f4a62d313177c1d63b3874a9,2022-08-22,2022-09-14,ORD,DFW,VAUNH3BG,PT5H17M,0,True,False,False,60.47,88.61,9,1195,1663176420||1663186500,2022-09-14T12:27:00.000-05:00||2022-09-14T15:15:00.000-05:00,1663181700||1663195440,2022-09-14T13:55:00.000-05:00||2022-09-14T17:44:00.000-05:00,MSP||DFW,ORD||MSP,Delta||Delta,DL||DL,Airbus A319||Airbus A220-100,5280||8940,341||854,coach||coach
bd9a3b704f0b52ee12b8dadffd46a674,2022-08-22,2022-09-17,MIA,OAK,KAVOA0ME,PT14H31M,0,False,False,False,520.00,587.10,7,4173,1663414500||1663429500||1663459200,2022-09-17T07:35:00.000-04:00||2022-09-17T11:45:00.000-04:00||2022-09-17T17:00:00.000-07:00,1663425300||1663452000||1663466760,2022-09-17T10:35:00.000-04:00||2022-09-17T15:00:00.000-07:00||2022-09-17T19:06:00.000-07:00,JFK||SEA||OAK,MIA||JFK||SEA,Delta||Alaska Airlines||Alaska Airlines,DL||AS||AS,Boeing 737-800||Boeing 737 MAX 9||Embraer 175,10800||22500||7560,1104||2397||672,coach||coach||coach
b82d3961864559e66570f8b05156bf44,2022-08-22,2022-09-20,MIA,SFO,OC4AUEL1,PT10H19M,0,False,False,False,182.34,219.62,7,3670,1663675200||1663689540,2022-09-20T08:00:00.000-04:00||2022-09-20T11:59:00.000-04:00,1663685460||1663712340,2022-09-20T10:51:00.000-04:00||2022-09-20T15:19:00.000-07:00,JFK||SFO,MIA||JFK,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A320||Airbus A319-321,10260||22800,1104||2566,coach||coach
79dd38044c6da0e274643314545a84d2,2022-08-22,2022-09-23,LAX,LGA,G7AZZNN1,PT7H5M,0,False,False,False,268.84,312.60,7,2516,1663963320||1663984800,2022-09-23T13:02:00.000-07:00||2022-09-23T22:00:00.000-04:00,1663981200||1663988820,2022-09-23T21:00:00.000-04:00||2022-09-23T23:07:00.000-04:00,DCA||LGA,LAX||DCA,American Airlines||American Airlines,AA||AA,||Airbus A319,17880||4020,2295||221,coach||coach
0984c61512b11ea54be405aca0777bc8,2022-08-22,2022-09-26,LGA,DEN,LAA2AHEN,PT6H19M,0,False,False,False,96.74,127.60,9,1694,1664235600||1664244720,2022-09-26T19:40:00.000-04:00||2022-09-26T22:12:00.000-04:00,1664240760||1664258340,2022-09-26T21:06:00.000-04:00||2022-09-26T23:59:00.000-06:00,IAD||DEN,LGA||IAD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,5160||13620,221||1473,coach||coach
ab016388ef1b11e3f68975d577e58f8a,2022-08-22,2022-09-29,CLT,LGA,SAA2AFBN,PT6H29M,0,True,False,False,106.05,136.10,9,548,1664461380||1664479200,2022-09-29T10:23:00.000-04:00||2022-09-29T15:20:00.000-04:00,1664466600||1664484720,2022-09-29T11:50:00.000-04:00||2022-09-29T16:52:00.000-04:00,IAD||LGA,CLT||IAD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||,5220||5520,327||221,coach||coach
3c8809c4a88cccdbb09d16017507e72c,2022-08-22,2022-10-01,SFO,LGA,OC4AUEL1,PT11H25M,1,False,False,False,174.89,217.21,7,2883,1664682900||1664719200,2022-10-01T20:55:00.000-07:00||2022-10-02T10:00:00.000-04:00,1664702880||1664724000,2022-10-02T05:28:00.000-04:00||2022-10-02T11:20:00.000-04:00,BOS||LGA,SFO||BOS,JetBlue Airways||JetBlue Airways,B6||B6,Airbus A319-321||Embraer 190,19980||4800,2698||185,coach||coach
41539d3b149512ae7a33f82de43b0197,2022-08-22,2022-10-04,MIA,SFO,QAA2JHEN,PT11H22M,0,False,False,False,463.26,521.61,7,3670,1664899440||1664917800,2022-10-04T12:04:00.000-04:00||2022-10-04T17:10:00.000-04:00,1664910180||1664940360,2022-10-04T15:03:00.000-04:00||2022-10-04T20:26:00.000-07:00,EWR||SFO,MIA||EWR,United||Alaska Airlines,UA||AS,Boeing 737-800||AIRBUS INDUSTRIE A321 SHARKLETS,10740||22560,1104||2566,coach||coach
13b19f42b383f14cc59f3a8376bfab70,2022-08-22,2022-10-07,LAX,CLT,SAA4OHDN,PT13H59M,0,False,False,False,370.23,427.20,2,3003,1665151200||1665194220,2022-10-07T07:00:00.000-07:00||2022-10-07T21:57:00.000-04:00,1665169500||1665201540,2022-10-07T15:05:00.000-04:00||2022-10-07T23:59:00.000-04:00,EWR||CLT,LAX||EWR,United||United,UA||UA,Boeing 777||Boeing 737-800,18300||7320,2458||545,coach||coach
ad00a9663e75c4ba8067b213d9dd5ef7,2022-08-23,2022-08-24,PHL,JFK,LA0NA0MC,PT10H45M,0,False,False,False,283.73,333.11,1,1643,1661352900||1661373240||1661382300,2022-08-24T10:55:00.000-04:00||2022-08-24T16:34:00.000-04:00||2022-08-24T18:05:00.000-05:00,1661360340||1661377320||1661391600,2022-08-24T12:59:00.000-04:00||2022-08-24T16:42:00.000-05:00||2022-08-24T21:40:00.000-04:00,ATL||BNA||JFK,PHL||ATL||BNA,Delta||Delta||Delta,DL||DL||DL,Boeing 737-900||Boeing 757||Canadair Regional Jet 900,7440||4080||9300,667||215||761,coach||coach||coach
7f78b897383687e146a18ebd080701ce,2022-08-23,2022-08-27,DTW,MIA,QA0QA0MQ,PT5H5M,0,False,False,False,310.70,357.60,9,1206,1661610240||1661621100,2022-08-27T10:24:00.000-04:00||2022-08-27T13:25:00.000-04:00,1661616120||1661628540,2022-08-27T12:02:00.000-04:00||2022-08-27T15:29:00.000-04:00,RDU||MIA,DTW||RDU,Delta||Delta,DL||DL,Boeing 717||Airbus A319,5880||7440,504||702,coach||coach
2ef6ec4b898a175bfa00a3569e148d06,2022-08-23,2022-08-29,SFO,PHL,NH7OAVMN,PT9H19M,0,False,False,False,472.56,536.10,7,2975,1661787600||1661802600||1661813940,2022-08-29T08:40:00.000-07:00||2022-08-29T14:50:00.000-05:00||2022-08-29T18:59:00.000-04:00,1661800680||1661810820||1661821140,2022-08-29T14:18:00.000-05:00||2022-08-29T18:07:00.000-04:00||2022-08-29T20:59:00.000-04:00,AUS||ATL||PHL,SFO||AUS||ATL,Alaska Airlines||Delta||Delta,AS||DL||DL,Airbus A320||Airbus A320||Boeing 757,13080||8220||7200,1497||811||667,coach||coach||coach
c55147b1eec501b2d6577ac1e15f21da,2022-08-23,2022-09-01,DFW,SFO,QA7OA0MQ,PT7H35M,1,False,False,False,293.02,338.60,4,1591,1662075060||1662094800,2022-09-01T18:31:00.000-05:00||2022-09-01T23:00:00.000-06:00,1662085200||1662102360,2022-09-01T20:20:00.000-06:00||2022-09-02T00:06:00.000-07:00,SLC||SFO,DFW||SLC,Delta||Delta,DL||DL,||,10140||7560,992||599,coach||coach
d6c31706c67d3bf1329b8d7f3f0ca18c,2022-08-23,2022-09-04,DEN,PHL,QA7OA0MG,PT5H49M,0,False,False,False,348.84,398.60,5,1671,1662329400||1662341040,2022-09-04T16:10:00.000-06:00||2022-09-04T20:24:00.000-05:00,1662336480||1662350340,2022-09-04T19:08:00.000-05:00||2022-09-04T23:59:00.000-04:00,MSP||PHL,DEN||MSP,Delta||Delta,DL||DL,Airbus A321||Airbus A321,7080||9300,693||978,coach||coach
1f810b85ec8578c9d0c721e73be4689d,2022-08-23,2022-09-07,DEN,IAD,OUAUZNB3,PT6H42M,0,True,False,False,133.95,166.10,7,1673,1662579840||1662598680,2022-09-07T13:44:00.000-06:00||2022-09-07T20:58:00.000-04:00,1662592260||1662603960,2022-09-07T19:11:00.000-04:00||2022-09-07T22:26:00.000-04:00,CLT||IAD,DEN||CLT,American Airlines||American Airlines,AA||AA,Airbus A321||Boeing 737-800,12420||5280,1346||327,coach||coach
d04a03e8f6843d6ee88df3af34f836f1,2022-08-23,2022-09-09,OAK,ORD,YASAA,PT18H46M,1,False,False,False,1227.91,1353.70,7,3134,1662745800||1662763500||1662804900,2022-09-09T10:50:00.000-07:00||2022-09-09T15:45:00.000-07:00||2022-09-10T05:15:00.000-05:00,1662753600||1662777720||1662813360,2022-09-09T13:00:00.000-07:00||2022-09-09T21:42:00.000-05:00||2022-09-10T07:36:00.000-05:00,SEA||DFW||ORD,OAK||SEA||DFW,American Airlines||American Airlines||American Airlines,AA||AA||AA,Boeing 737||Airbus A321||Boeing 737-800,7800||14220||8460,672||1663||799,coach||coach||coach
5ab8a670fc91df628d86ae36dfe87925,2022-08-23,2022-09-12,MIA,EWR,HA0OA0MC,PT5H7M,0,False,False,False,293.02,338.60,9,1358,1662976800||1662987600,2022-09-12T06:00:00.000-04:00||2022-09-12T09:00:00.000-04:00,1662983940||1662995220,2022-09-12T07:59:00.000-04:00||2022-09-12T11:07:00.000-04:00,ATL||EWR,MIA||ATL,Delta||Delta,DL||DL,Boeing 757||Boeing 737-800,7140||7620,596||762,coach||coach
d386458c11a0dba0b0d01a9947840601,2022-08-23,2022-09-15,DFW,MIA,GVAWZNB1,PT2H47M,0,True,False,True,174.88,202.60,7,1115,1663270740,2022-09-15T14:39:00.000-05:00,1663280760,2022-09-15T18:26:00.000-04:00,MIA,DFW,American Airlines,AA,Airbus A321,10020,1115,coach
9e037ab3b72d32dd6a547df52fdffa5a,2022-08-23,2022-09-18,EWR,LAX,RA7NR,PT9H16M,0,False,False,False,57.00,164.58,0,,1663510200||1663531800,2022-09-18T10:10:00.000-04:00||2022-09-18T15:10:00.000-05:00,1663524480||1663543560,2022-09-18T13:08:00.000-05:00||2022-09-18T16:26:00.000-07:00,AUS||LAX,EWR||AUS,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||AIRBUS INDUSTRIE A320 SHARKLETS,14280||11760,None||None,coach||coach
132e7aabc593ff2a2df954de4374444c,2022-08-23,2022-09-21,DFW,MIA,GA14NR,PT11H22M,0,False,False,False,6.00,75.58,0,,1663772460||1663803600,2022-09-21T10:01:00.000-05:00||2022-09-21T19:40:00.000-04:00,1663783500||1663813380,2022-09-21T14:05:00.000-04:00||2022-09-21T22:23:00.000-04:00,BWI||MIA,DFW||BWI,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||,11040||9780,None||None,coach||coach
701a3467dadeeea5f73fd906f7eea026,2022-08-23,2022-09-24,DEN,IAD,KAUNA0MC,PT8H37M,0,False,False,False,213.95,253.60,7,1842,1664043600||1664069400,2022-09-24T12:20:00.000-06:00||2022-09-24T21:30:00.000-04:00,1664057820||1664074620,2022-09-24T18:17:00.000-04:00||2022-09-24T22:57:00.000-04:00,JFK||IAD,DEN||JFK,Delta||Delta,DL||DL,Boeing 757-200||Embraer 175,14220||5220,1621||221,coach||coach
